0.013333, 0.567240, 0.164005, 0.000000, 0.565110, 0.163290, 0.323829
0.020000, 0.567266, 0.163967, 0.000000, 0.565150, 0.163300, 0.305155
0.026667, 0.567248, 0.163917, 0.000000, 0.565180, 0.163320, 0.281250
0.033333, 0.567177, 0.163843, 0.000000, 0.565210, 0.163330, 0.255227
0.040000, 0.567050, 0.163757, 0.000000, 0.565240, 0.163340, 0.226309
0.046667, 0.566868, 0.163668, 0.000000, 0.565270, 0.163350, 0.196218
0.053333, 0.566656, 0.163585, 0.000000, 0.565290, 0.163360, 0.163144
0.060000, 0.566419, 0.163499, 0.000000, 0.565300, 0.163360, 0.123392
0.066667, 0.566184, 0.163422, 0.000000, 0.565310, 0.163360, 0.071264
0.073333, 0.565958, 0.163354, 0.000000, 0.565320, 0.163360, -0.010053
0.080000, 0.565725, 0.163299, 0.000000, 0.565310, 0.163360, -0.145867
0.086667, 0.565518, 0.163267, 0.000000, 0.565310, 0.163360, -0.419371
0.093333, 0.565343, 0.163275, 0.000000, 0.565300, 0.163360, -1.104274
0.100000, 0.565171, 0.163186, 0.000000, 0.565280, 0.163350, -2.156625
0.106667, 0.564960, 0.163194, 0.000000, 0.565260, 0.163350, -2.661997
0.113333, 0.564720, 0.163212, 0.000000, 0.565230, 0.163350, -2.876755
0.120000, 0.564475, 0.163227, 0.000000, 0.565200, 0.163340, -2.987516
0.126667, 0.564238, 0.163261, 0.000000, 0.565170, 0.163340, -3.056973
0.133333, 0.564009, 0.163292, 0.000000, 0.565130, 0.163340, -3.099184
0.140000, 0.563801, 0.163319, 0.000000, 0.565090, 0.163340, -3.125042
0.146667, 0.563616, 0.163333, 0.000000, 0.565040, 0.163340, -3.136499
0.153333, 0.563459, 0.163332, 0.000000, 0.565000, 0.163340, -3.136466
0.160000, 0.563317, 0.163335, 0.000000, 0.564950, 0.163350, -3.132149
0.166667, 0.563206, 0.163327, 0.000000, 0.564900, 0.163350, -3.127946
0.173333, 0.563132, 0.163325, 0.000000, 0.564860, 0.163350, -3.126958
0.180000, 0.563095, 0.163328, 0.000000, 0.564820, 0.163350, -3.129107
0.186667, 0.563089, 0.163329, 0.000000, 0.564780, 0.163350, -3.129000
0.193333, 0.563113, 0.163311, 0.000000, 0.564750, 0.163350, -3.118071
0.200000, 0.563129, 0.163263, 0.000000, 0.564720, 0.163340, -3.093539
0.206667, 0.563113, 0.163214, 0.000000, 0.564690, 0.163340, -3.062068
0.213333, 0.563071, 0.163179, 0.000000, 0.564670, 0.163340, -3.041348
0.220000, 0.562995, 0.163162, 0.000000, 0.564640, 0.163330, -3.040010
0.226667, 0.562925, 0.163182, 0.000000, 0.564620, 0.163330, -3.054330
0.233333, 0.562863, 0.163202, 0.000000, 0.564600, 0.163320, -3.073974
0.240000, 0.562826, 0.163229, 0.000000, 0.564590, 0.163320, -3.090211
0.246667, 0.562799, 0.163246, 0.000000, 0.564570, 0.163320, -3.099925
0.253333, 0.562784, 0.163244, 0.000000, 0.564550, 0.163310, -3.104214
0.260000, 0.562786, 0.163253, 0.000000, 0.564540, 0.163310, -3.108863
0.266667, 0.562780, 0.163268, 0.000000, 0.564520, 0.163310, -3.117588
0.273333, 0.562782, 0.163292, 0.000000, 0.564510, 0.163300, -3.137024
0.280000, 0.562772, 0.163352, 0.000000, 0.564490, 0.163300, 3.111482
0.286667, 0.562763, 0.163440, 0.000000, 0.564470, 0.163300, 3.059726
0.293333, 0.562755, 0.163543, 0.000000, 0.564460, 0.163300, 2.999825
0.300000, 0.562731, 0.163640, 0.000000, 0.564440, 0.163300, 2.945055
0.306667, 0.562710, 0.163712, 0.000000, 0.564420, 0.163310, 2.910681
0.313333, 0.562682, 0.163721, 0.000000, 0.564390, 0.163310, 2.905527
