0.0933333, 0.495601, 0.168405, 0.495742, -0.554365, 0.0833671, -0.0427396, -0.93814, -0.00505322, 0.0351436, 1.74208, -0.0739208, -0.368305, -0.884578, -0.0180108, 0.0638066, 1.66561, -0.0543891, 0.272366, 0.455494, -0.147233, -0.0143284, 0.321976, 0.0540315, 0.0159319, 0.240207, 0.101015, 0.466029, 0.0917889, -0.00454647, -0.842271, -0.37951, 0.86683, -0.357173, 0.118134, -0.000193622, -0.0734002, 0.186947, 2.0825, 0.0268515, 0.719488, 0.342479, -0.34719, -0.000786013
0.1, 0.495534, 0.168388, 0.49575, -0.555, 0.0833204, -0.0425342, -0.93753, -0.0051614, 0.0350259, 1.74193, -0.0744871, -0.366485, -0.883965, -0.0181916, 0.063562, 1.66546, -0.0543919, 0.272259, 0.456291, -0.147324, -0.0141863, 0.322612, 0.054245, 0.0160732, 0.240629, 0.101512, 0.465745, 0.0918475, -0.00450259, -0.84111, -0.380241, 0.865231, -0.357227, 0.118609, -0.000193467, -0.0737874, 0.187701, 2.08548, 0.0282397, 0.705695, 0.340512, -0.351218, -0.000790858
0.106667, 0.495493, 0.168407, 0.495787, -0.555528, 0.083314, -0.0425399, -0.936841, -0.00519979, 0.0350305, 1.74177, -0.0737031, -0.368388, -0.88334, -0.0183167, 0.0635169, 1.66525, -0.0543175, 0.272488, 0.456693, -0.147371, -0.0137948, 0.323918, 0.0545481, 0.0161081, 0.240618, 0.101132, 0.466963, 0.0917347, -0.00467035, -0.839249, -0.38098, 0.863932, -0.357812, 0.118669, -0.000193839, -0.0745945, 0.187879, 2.0869, 0.0294835, 0.715747, 0.343972, -0.349083, -0.000790071
0.113333, 0.495437, 0.168398, 0.495783, -0.556094, 0.0833779, -0.0424378, -0.936336, -0.00530238, 0.0350654, 1.74171, -0.0736051, -0.368121, -0.882799, -0.0185128, 0.0634182, 1.66515, -0.0543752, 0.271806, 0.457705, -0.147752, -0.0135744, 0.323537, 0.0550222, 0.0162103, 0.241728, 0.102016, 0.466197, 0.0926896, -0.00475412, -0.837164, -0.382173, 0.860268, -0.356924, 0.120036, -0.000192687, -0.0744129, 0.18829, 2.08959, 0.0308181, 0.713112, 0.344068, -0.349863, -0.00079136
0.12, 0.495426, 0.168416, 0.495664, -0.554553, 0.083479, -0.0422745, -0.938231, -0.00529407, 0.0351245, 1.74211, -0.0735793, -0.368209, -0.884618, -0.0185873, 0.0634528, 1.66546, -0.0545022, 0.271992, 0.454629, -0.147843, -0.013789, 0.325553, 0.0549266, 0.0168891, 0.242071, 0.102211, 0.465997, 0.0927602, -0.00477305, -0.836954, -0.382431, 0.860708, -0.357029, 0.120422, -0.000192603, -0.0745139, 0.188541, 2.09094, 0.0315654, 0.711701, 0.344514, -0.350246, -0.000792287
0.126667, 0.495309, 0.16839, 0.495831, -0.556885, 0.0833716, -0.0423606, -0.935448, -0.00535163, 0.0350069, 1.74133, -0.0733729, -0.368339, -0.881842, -0.0186396, 0.0634247, 1.66468, -0.0544765, 0.272584, 0.458904, -0.148021, -0.0132374, 0.324281, 0.0555303, 0.016397, 0.241874, 0.102363, 0.465927, 0.0929045, -0.00491953, -0.835931, -0.382955, 0.859963, -0.357151, 0.120589, -0.000192619, -0.0748513, 0.188681, 2.09196, 0.032231, 0.710784, 0.345046, -0.350566, -0.00079318
0.133333, 0.495305, 0.168407, 0.495718, -0.555264, 0.0833642, -0.0421907, -0.937376, -0.00530672, 0.0350292, 1.74169, -0.0733863, -0.367966, -0.883788, -0.0186526, 0.0632601, 1.66504, -0.0544279, 0.272132, 0.455914, -0.147891, -0.0135316, 0.325946, 0.0552956, 0.0171243, 0.241828, 0.102627, 0.465832, 0.0932155, -0.00500906, -0.835448, -0.383058, 0.860795, -0.35717, 0.120402, -0.000192706, -0.0747492, 0.188787, 2.09262, 0.0326566, 0.708835, 0.345586, -0.351302, -0.000794728
0.14, 0.495236, 0.168412, 0.495743, -0.555488, 0.0834661, -0.0421203, -0.937114, -0.00544487, 0.0350441, 1.74155, -0.073353, -0.368342, -0.883498, -0.018824, 0.0633002, 1.66479, -0.0542624, 0.272266, 0.456488, -0.148021, -0.0134071, 0.325915, 0.0554163, 0.0171605, 0.241531, 0.102885, 0.465994, 0.0933892, -0.00502509, -0.835588, -0.383076, 0.860873, -0.357489, 0.120406, -0.000192921, -0.074776, 0.188961, 2.09343, 0.0330788, 0.707959, 0.34579, -0.351364, -0.000794975
0.146667, 0.495193, 0.16841, 0.495773, -0.555799, 0.083302, -0.042113, -0.936686, -0.00538601, 0.034871, 1.74131, -0.0732906, -0.368356, -0.883141, -0.0187154, 0.0632048, 1.66464, -0.054355, 0.272205, 0.45731, -0.147788, -0.0133311, 0.325435, 0.0554467, 0.0171657, 0.241232, 0.103048, 0.466161, 0.0936866, -0.0051999, -0.836112, -0.382739, 0.862588, -0.358474, 0.119806, -0.000193829, -0.0745221, 0.188871, 2.09355, 0.03315, 0.708163, 0.345839, -0.351196, -0.000794748
0.153333, 0.49515, 0.168427, 0.495803, -0.555943, 0.0833273, -0.0421161, -0.936534, -0.0054567, 0.034915, 1.74116, -0.0739653, -0.366641, -0.882907, -0.0187692, 0.0632687, 1.66447, -0.0542901, 0.272625, 0.457886, -0.147799, -0.0132104, 0.325005, 0.0555804, 0.0170543, 0.240766, 0.103089, 0.4663, 0.0940639, -0.00532391, -0.836146, -0.382617, 0.863976, -0.358379, 0.118832, -0.000194157, -0.0742941, 0.188477, 2.09233, 0.0325254, 0.708819, 0.346237, -0.351317, -0.000795231
0.16, 0.495109, 0.168436, 0.495834, -0.556043, 0.0832259, -0.0420936, -0.936311, -0.0054518, 0.0348241, 1.74094, -0.0739897, -0.366639, -0.882753, -0.0187756, 0.0631441, 1.6643, -0.0541303, 0.272306, 0.458429, -0.147506, -0.0129835, 0.324342, 0.0554619, 0.0168384, 0.24031, 0.103329, 0.466559, 0.0945591, -0.00533569, -0.836627, -0.382284, 0.865509, -0.358035, 0.118358, -0.000194115, -0.0739445, 0.188323, 2.09164, 0.0321547, 0.710311, 0.346324, -0.350904, -0.00079465
0.166667, 0.495081, 0.168439, 0.495854, -0.556179, 0.0832526, -0.0421677, -0.936084, -0.00539955, 0.0348607, 1.74083, -0.0731967, -0.368697, -0.882519, -0.0187079, 0.0633173, 1.66417, -0.0543124, 0.27245, 0.459008, -0.147443, -0.0129028, 0.323583, 0.0554225, 0.0167512, 0.239637, 0.103402, 0.466547, 0.0944241, -0.00545442, -0.839426, -0.379675, 0.88167, -0.362303, 0.110138, -0.00020031, -0.0734255, 0.188065, 2.09067, 0.0316279, 0.710948, 0.346496, -0.350941, -0.000794834
0.173333, 0.495049, 0.16844, 0.49586, -0.555976, 0.083186, -0.0420854, -0.936328, -0.00542557, 0.0347814, 1.74075, -0.0739407, -0.366681, -0.882712, -0.0187271, 0.0632144, 1.66409, -0.0542163, 0.27259, 0.459137, -0.147158, -0.0128364, 0.322832, 0.055268, 0.016618, 0.239173, 0.103412, 0.466392, 0.0947259, -0.00560941, -0.840907, -0.378604, 0.883651, -0.362532, 0.109529, -0.00020071, -0.0728814, 0.187789, 2.08943, 0.0309391, 0.711476, 0.345939, -0.350164, -0.000793209
0.18, 0.495033, 0.168436, 0.495887, -0.555916, 0.0830481, -0.0420772, -0.936252, -0.00535637, 0.034643, 1.74057, -0.0739589, -0.366909, -0.88271, -0.0185628, 0.0632391, 1.66402, -0.0543327, 0.272981, 0.459231, -0.146802, -0.0128398, 0.322703, 0.0550789, 0.0167538, 0.237929, 0.102794, 0.466491, 0.0947627, -0.00568653, -0.842281, -0.377853, 0.886042, -0.362511, 0.108781, -0.000200997, -0.0727399, 0.187486, 2.08844, 0.0303983, 0.713787, 0.345753, -0.349532, -0.000792084
0.186667, 0.495026, 0.168441, 0.49588, -0.555812, 0.0830737, -0.0420456, -0.936372, -0.00538721, 0.0346671, 1.74059, -0.0739028, -0.366958, -0.882813, -0.0186028, 0.063237, 1.664, -0.0543823, 0.273068, 0.459469, -0.146695, -0.0129277, 0.321438, 0.0548857, 0.0167243, 0.237408, 0.103424, 0.465141, 0.0954195, -0.00580201, -0.8438, -0.376695, 0.887567, -0.362587, 0.108451, -0.000201181, -0.0718147, 0.187254, 2.0874, 0.0296671, 0.715088, 0.345069, -0.349184, -0.000791037
0.193333, 0.495042, 0.168464, 0.495869, -0.555527, 0.0830761, -0.0422047, -0.936647, -0.0052963, 0.034723, 1.74064, -0.0732703, -0.368673, -0.883111, -0.0184771, 0.0633831, 1.66406, -0.054393, 0.273125, 0.459091, -0.146608, -0.0127112, 0.321056, 0.0547361, 0.0166636, 0.236306, 0.103603, 0.464785, 0.0956725, -0.00598417, -0.845102, -0.375831, 0.889231, -0.362114, 0.108223, -0.000200954, -0.0712184, 0.187035, 2.08707, 0.0292831, 0.716185, 0.344412, -0.348538, -0.000789543
0.2, 0.495064, 0.168463, 0.495851, -0.555366, 0.0830935, -0.042256, -0.936869, -0.00523714, 0.0347452, 1.74076, -0.0732945, -0.368905, -0.883286, -0.0183945, 0.0634786, 1.66412, -0.0543875, 0.273158, 0.459124, -0.146584, -0.0125791, 0.320104, 0.0546528, 0.0165621, 0.235362, 0.10374, 0.464353, 0.0960294, -0.00614744, -0.846914, -0.37453, 0.891514, -0.362344, 0.107471, -0.000201412, -0.070377, 0.186673, 2.08537, 0.0283983, 0.717081, 0.343941, -0.348517, -0.000789164
0.206667, 0.495087, 0.168476, 0.495845, -0.555053, 0.0829738, -0.0422209, -0.93716, -0.00518546, 0.0346696, 1.74078, -0.0733578, -0.368683, -0.883668, -0.0183671, 0.0633388, 1.66429, -0.0544546, 0.272882, 0.45852, -0.14614, -0.0123287, 0.320313, 0.0544152, 0.0162676, 0.233758, 0.103151, 0.465555, 0.0957467, -0.00628123, -0.849095, -0.373255, 0.89501, -0.363042, 0.106759, -0.00020217, -0.0701213, 0.186311, 2.08377, 0.027517, 0.719231, 0.344, -0.34774, -0.000787992
0.213333, 0.495122, 0.16846, 0.495811, -0.554835, 0.0828453, -0.0421413, -0.937459, -0.00514316, 0.034485, 1.74086, -0.0741844, -0.366929, -0.883984, -0.0182585, 0.0632592, 1.66448, -0.0544076, 0.27303, 0.458465, -0.145839, -0.0123445, 0.319227, 0.0542365, 0.0161884, 0.232729, 0.103046, 0.464898, 0.0961668, -0.00642629, -0.851117, -0.372005, 0.89656, -0.363294, 0.106695, -0.000202366, -0.0691949, 0.186, 2.08265, 0.0267451, 0.719871, 0.343284, -0.347108, -0.000786478
0.22, 0.495176, 0.168451, 0.495784, -0.554448, 0.0828454, -0.0421779, -0.937924, -0.00505987, 0.034545, 1.74104, -0.0741276, -0.366809, -0.884428, -0.0181488, 0.0633436, 1.66469, -0.0544871, 0.273498, 0.457671, -0.14573, -0.012495, 0.319032, 0.0539497, 0.0163302, 0.231369, 0.103101, 0.464287, 0.0961497, -0.00653677, -0.853377, -0.370673, 0.899438, -0.363211, 0.106309, -0.000202465, -0.0686183, 0.185703, 2.081, 0.0258657, 0.72253, 0.343164, -0.346285, -0.000785104
0.226667, 0.495218, 0.16845, 0.495743, -0.554151, 0.0829461, -0.0421608, -0.938314, -0.00510707, 0.0345926, 1.74127, -0.0743086, -0.36697, -0.884837, -0.0181983, 0.0634179, 1.66488, -0.054502, 0.273385, 0.457307, -0.145833, -0.0125563, 0.31825, 0.0539676, 0.0163223, 0.230228, 0.103234, 0.464532, 0.0962856, -0.00679185, -0.855509, -0.369206, 0.90265, -0.363132, 0.105335, -0.000202804, -0.0678002, 0.185317, 2.07972, 0.0250494, 0.72384, 0.342942, -0.345422, -0.000783592
0.233333, 0.495287, 0.168456, 0.495713, -0.554046, 0.0828978, -0.0422677, -0.93849, -0.00499916, 0.0346374, 1.74148, -0.0743874, -0.366829, -0.885068, -0.0180991, 0.0634038, 1.66517, -0.0543821, 0.2729, 0.457053, -0.145651, -0.0123536, 0.317455, 0.0537126, 0.0161278, 0.229256, 0.103468, 0.464446, 0.0964758, -0.00692079, -0.857639, -0.367917, 0.904965, -0.363067, 0.104805, -0.000202973, -0.0669065, 0.185189, 2.07921, 0.0246149, 0.724459, 0.341482, -0.344321, -0.000780797
0.24, 0.495332, 0.168457, 0.495675, -0.553997, 0.0829462, -0.0422195, -0.93864, -0.00505467, 0.0346483, 1.74169, -0.0744069, -0.366808, -0.885231, -0.018175, 0.0634073, 1.66536, -0.0542837, 0.272969, 0.457126, -0.145741, -0.0124645, 0.316393, 0.0537389, 0.0161456, 0.228349, 0.103643, 0.463849, 0.096943, -0.00710346, -0.858736, -0.367045, 0.906032, -0.362538, 0.104551, -0.000202718, -0.0659537, 0.184999, 2.07892, 0.0242464, 0.723756, 0.340499, -0.343486, -0.00077877
0.246667, 0.495384, 0.168445, 0.495638, -0.553575, 0.0830032, -0.0421773, -0.939084, -0.00503296, 0.0346299, 1.74191, -0.0737673, -0.368796, -0.885822, -0.0182424, 0.0633326, 1.66564, -0.0542119, 0.27282, 0.456244, -0.145787, -0.0126051, 0.316273, 0.0535864, 0.0161588, 0.226682, 0.103849, 0.463492, 0.0967092, -0.00724888, -0.860589, -0.365814, 0.90846, -0.362498, 0.103896, -0.000202955, -0.0654561, 0.184709, 2.07739, 0.0233789, 0.725724, 0.33975, -0.342451, -0.000776601
0.253333, 0.495459, 0.168424, 0.495592, -0.553406, 0.0829442, -0.0421556, -0.939401, -0.0049679, 0.034594, 1.74217, -0.0745863, -0.366838, -0.886168, -0.0181737, 0.063254, 1.66596, -0.054078, 0.27285, 0.455788, -0.145715, -0.0126021, 0.315676, 0.0534278, 0.0160988, 0.225531, 0.104142, 0.462926, 0.0969095, -0.00741193, -0.861755, -0.364803, 0.910482, -0.361988, 0.103216, -0.000202885, -0.0647829, 0.184593, 2.0769, 0.0228629, 0.726804, 0.339112, -0.34172, -0.000774991
0.26, 0.495526, 0.168436, 0.495558, -0.553336, 0.0829531, -0.0422138, -0.939606, -0.00492912, 0.0346767, 1.74245, -0.0746314, -0.366542, -0.886385, -0.018194, 0.0632312, 1.66622, -0.0538519, 0.272468, 0.455467, -0.145561, -0.0124221, 0.315044, 0.0531245, 0.0157865, 0.224652, 0.104215, 0.461852, 0.0965881, -0.00754825, -0.864275, -0.363199, 0.913878, -0.362224, 0.102479, -0.000203341, -0.064125, 0.184445, 2.07587, 0.0222197, 0.726695, 0.337379, -0.34083, -0.000772327
0.266667, 0.495589, 0.168428, 0.495502, -0.553084, 0.0830805, -0.0422949, -0.940011, -0.00489503, 0.0348272, 1.74273, -0.0746695, -0.366479, -0.886797, -0.0181891, 0.0633537, 1.66653, -0.0538912, 0.27263, 0.454911, -0.145807, -0.0124348, 0.314381, 0.052981, 0.0158369, 0.224192, 0.104602, 0.461907, 0.096811, -0.00762451, -0.86525, -0.362369, 0.914835, -0.361816, 0.102372, -0.000203108, -0.0632621, 0.184596, 2.07683, 0.0223075, 0.726109, 0.336827, -0.340814, -0.000771897
0.273333, 0.495652, 0.168419, 0.49546, -0.552949, 0.083085, -0.0422095, -0.94017, -0.00490717, 0.0347689, 1.743, -0.0740106, -0.368454, -0.887141, -0.0182688, 0.063291, 1.66688, -0.0536362, 0.272681, 0.454374, -0.145701, -0.0125623, 0.314165, 0.0527544, 0.0157917, 0.223337, 0.104825, 0.461992, 0.0964325, -0.00774708, -0.866739, -0.361418, 0.917467, -0.361231, 0.101672, -0.000202995, -0.0629451, 0.184309, 2.07495, 0.0213399, 0.727995, 0.336441, -0.339881, -0.000770155
0.28, 0.495725, 0.168432, 0.495421, -0.552853, 0.0832649, -0.0423784, -0.940518, -0.00491745, 0.0350397, 1.74333, -0.0746536, -0.366533, -0.887391, -0.0183401, 0.0633811, 1.66714, -0.0533361, 0.272064, 0.453592, -0.145947, -0.0124707, 0.314337, 0.0526171, 0.015793, 0.222078, 0.105176, 0.461118, 0.0961076, -0.00783186, -0.867845, -0.360793, 0.919219, -0.36182, 0.101171, -0.000203595, -0.0627581, 0.184114, 2.0741, 0.0207895, 0.729318, 0.335992, -0.339652, -0.000769468
0.286667, 0.495771, 0.168431, 0.495389, -0.552769, 0.0833322, -0.042483, -0.940674, -0.0048629, 0.0351064, 1.74358, -0.0739942, -0.368529, -0.887607, -0.018311, 0.0635193, 1.66737, -0.0532081, 0.272372, 0.453307, -0.145866, -0.0124883, 0.313632, 0.0521248, 0.0157099, 0.221681, 0.105454, 0.460796, 0.096104, -0.00770283, -0.868811, -0.360213, 0.920069, -0.361394, 0.101054, -0.000203354, -0.0622682, 0.184102, 2.07306, 0.0201163, 0.731373, 0.335958, -0.338739, -0.000768015
0.293333, 0.495823, 0.168416, 0.495369, -0.552789, 0.0832773, -0.0424619, -0.940764, -0.004827, 0.0350758, 1.7437, -0.0747599, -0.3665, -0.887745, -0.0183258, 0.0633661, 1.66765, -0.0529814, 0.272256, 0.452922, -0.145823, -0.0125042, 0.313543, 0.0520489, 0.0156337, 0.220988, 0.105371, 0.460763, 0.095875, -0.00775717, -0.869279, -0.360012, 0.921581, -0.361562, 0.100253, -0.00020379, -0.0620671, 0.184021, 2.07287, 0.0198693, 0.732026, 0.335294, -0.338135, -0.000766584
0.3, 0.49586, 0.168422, 0.495361, -0.552777, 0.0834194, -0.0425702, -0.940831, -0.00480721, 0.0353159, 1.7439, -0.0739468, -0.368024, -0.887807, -0.0183817, 0.0635351, 1.66769, -0.0528459, 0.272684, 0.452411, -0.145993, -0.0123531, 0.313741, 0.0519147, 0.0155121, 0.220031, 0.10496, 0.460185, 0.0952756, -0.00778707, -0.86993, -0.359619, 0.923321, -0.361615, 0.0991582, -0.000204267, -0.0622021, 0.18387, 2.07211, 0.0191981, 0.732529, 0.33531, -0.337673, -0.000765874
0.306667, 0.495843, 0.168401, 0.495497, -0.554713, 0.0834156, -0.0427251, -0.938615, -0.00490768, 0.0353114, 1.74346, -0.0745479, -0.366315, -0.885604, -0.0184446, 0.0635764, 1.6673, -0.0523911, 0.272703, 0.455508, -0.146039, -0.0122205, 0.312326, 0.0518312, 0.0149674, 0.219093, 0.104793, 0.459785, 0.0947537, -0.00769763, -0.870075, -0.35955, 0.922717, -0.361982, 0.0988519, -0.000204638, -0.0624304, 0.183536, 2.06993, 0.01807, 0.734778, 0.335391, -0.3376, -0.000765819
0.313333, 0.495862, 0.168399, 0.495498, -0.554646, 0.0834843, -0.0427706, -0.938742, -0.00491382, 0.0354044, 1.74354, -0.0743777, -0.36625, -0.885779, -0.0184955, 0.0635296, 1.66741, -0.0521782, 0.271846, 0.454907, -0.146123, -0.0123058, 0.312463, 0.0516597, 0.015018, 0.218783, 0.104172, 0.45798, 0.0945003, -0.00760379, -0.869703, -0.35991, 0.92317, -0.362472, 0.0976751, -0.000205442, -0.0625872, 0.18341, 2.06897, 0.0175337, 0.736407, 0.335492, -0.337274, -0.000765384
0.32, 0.495886, 0.16839, 0.4955, -0.55479, 0.0834389, -0.0429045, -0.938624, -0.00477694, 0.0354727, 1.74361, -0.0744928, -0.366085, -0.885663, -0.0183526, 0.0636116, 1.66751, -0.052006, 0.272001, 0.454567, -0.14607, -0.0122237, 0.312654, 0.0513951, 0.0150032, 0.218317, 0.10406, 0.457598, 0.0942109, -0.00746959, -0.869195, -0.360479, 0.921904, -0.362465, 0.0977977, -0.000205388, -0.0628121, 0.183405, 2.06867, 0.0172223, 0.736628, 0.335466, -0.337293, -0.000765395
0.326667, 0.49589, 0.168391, 0.495487, -0.55481, 0.0833624, -0.0428483, -0.938611, -0.00480856, 0.0353484, 1.74361, -0.0743976, -0.36611, -0.885781, -0.0184092, 0.0634576, 1.66766, -0.0518705, 0.272024, 0.454301, -0.14586, -0.0122615, 0.312423, 0.0511564, 0.0148549, 0.218364, 0.103873, 0.457358, 0.0941209, -0.00742953, -0.868278, -0.361081, 0.919376, -0.362498, 0.098017, -0.000205322, -0.0628663, 0.183265, 2.06785, 0.0166721, 0.738174, 0.335468, -0.33689, -0.000764767
0.333333, 0.495893, 0.168389, 0.495481, -0.554894, 0.0834678, -0.0429475, -0.938577, -0.00481413, 0.0354984, 1.74366, -0.0744045, -0.365941, -0.885727, -0.0183662, 0.0636353, 1.66762, -0.0515643, 0.272342, 0.453888, -0.146076, -0.0123552, 0.312643, 0.0510818, 0.0149144, 0.218273, 0.103681, 0.457235, 0.0939189, -0.00732546, -0.867313, -0.362112, 0.916884, -0.362804, 0.0986162, -0.000205287, -0.0630584, 0.183249, 2.06744, 0.0165259, 0.738181, 0.335468, -0.336996, -0.000764932
0.34, 0.495884, 0.168361, 0.495482, -0.555021, 0.0835101, -0.0429136, -0.938465, -0.00482558, 0.0355422, 1.74367, -0.0742111, -0.366014, -0.885655, -0.0184156, 0.063595, 1.66761, -0.0513837, 0.272366, 0.453484, -0.146181, -0.0127074, 0.313156, 0.0509314, 0.0151682, 0.217936, 0.103483, 0.456823, 0.0934685, -0.00728434, -0.866286, -0.363242, 0.913103, -0.363343, 0.0994582, -0.000205312, -0.0635948, 0.183229, 2.06681, 0.0162366, 0.738215, 0.335582, -0.33734, -0.000765554
0.346667, 0.495862, 0.168345, 0.495477, -0.555151, 0.0834349, -0.0428652, -0.938295, -0.00483201, 0.035421, 1.74362, -0.0743443, -0.366095, -0.885608, -0.0183741, 0.0634964, 1.66761, -0.0511354, 0.272154, 0.453157, -0.146175, -0.012438, 0.313478, 0.0510787, 0.0148756, 0.21778, 0.103255, 0.456869, 0.0934586, -0.00738969, -0.863694, -0.366258, 0.894776, -0.359931, 0.107988, -0.000199572, -0.0640296, 0.183066, 2.06606, 0.0160069, 0.738244, 0.335851, -0.338123, -0.000766975
